Reviews,Label
"Recently went here for a hair cut and after she shaved half my son's head she stopped and said that she could not finish his haircut because he had head lice. I paid for the hair cut (she shaved the bottom part of his head)and then She had me buy a 25.00 bottle of lice shampoo (that I returned). When we left we looked at my son's head and we did not see anything other than what looked like flakes. We took him to another salon where they looked at his head and said they did not see lice and they finished his hair cut. We also had the school do a check the next morning and yet again got the reply no he does not have lice. Here is the reply from the school ""Hello the nurse given the all clear so no worries I think that woman just over reacted so anyway talk at talk to you later. Bye bye. "" . We will not be taking our son here again.",negative
"We have been to this location a handful of times and always have had a positive experience. Yesterday, I took my daughter in and it was terrible. Carla was the stylist on the floor and while she was nice, she did an awful job cutting my daughters hair. I asked for her to trim off about 1.5 inches and add in some light textured layers to help lift my daughters curls. Since my daughter is 7 I didn't want to hoover, so I sat up front. I was shocked by how awful the cut was. The layers looked hacked and her hair was crooked (which she corrected upon pointing it out). I didn't say anything, because I didn't want to upset my daughter. Thank goodness hair grows... just not fast enough so save my daughter from the butcher job.",negative
"My husband took our son to get a haircut at the Scottsdale location, and I thought it would be an awesome quality of haircut due to the environment and reviews. I was so disappointed and upset, his haircut was HORRIBLE! Patchy, not even, and just an awful cut! I don't think it's even worth going back! So disappointing!",negative
"My son and I love this place. Marissa is thee best. The first time she cut my son's hair, I was totally amazed at the great job she's done. I've gone to other places and many others have cut my son's hair. I do not trust anyone else and done with the awful and disappointing haircuts. She is such a sweet heart and great with kids. This evening there were three kids ahead of us. We didn't have an appointment and Marissa was the only one working. She was totally courteous and worth the wait.",positive
"My 4year old asked if she could get her haircut so I brought her here. The lady we had was very rude. She was very short with my daughter and not ""kid friendly"". My daughter wanted her haircut to above her shoulders. When the lady said she was done I noticed there were obvious pieces that were longer and I asked her to fix them. She then got out an electric razor to apparently fix the pieces and used it on the rest of her head/neck. She told my daughter it might tickle. My daughter was being very still and cooperative up until this point and was very distracted watching her movie. When she started using the electric razor my daughter started occasionally jerking her head and the lady was getting very short with her saying ""stay still it only tickles"". After about the 4th jerk my daughter starts crying (very unlike her!). At the same time the stylist said she was done. I got my daughter out of the chair and noticed multiple cuts on her neck. No wonder my daughter cried, she was being cut! The stylist didn't stop to look at what she was doing or if she was cutting her, instead she kept telling my daughter to stop moving it only tickled! I then told the stylist she cut her and this was the only time I hear a ""kid friendly"" voice come out and she said ""oh I'm so sorry"" and she put some powder on her neck. I then proceeded to pay full price for this traumatic haircut. At home I still had to fix my daughters hair as it was still very uneven. I notified the manager of this event through the website and I got an email back saying she will speak with her staff about the situation and to please call her or email her with anything further. She did leave her phone number but no email (it came from a ""do not reply"" email so I could not just reply to it). I wanted to send her the pictures of my daughters neck so I called to talk with her on the phone and get an email address for her but never got a call back. I am so disappointed with the whole situation and the lack of being able to contact the manager. I will not be going back here! I will post a picture of my daughters neck in the photo section.",negative
"I tried to make an appointment for my son's first haircut. The lady on the phone was rude! They are out of certificates, so she told me I would have to come back a 2nd time to complete the package I was going to pay for. I asked if they could just mail it to me. Nope. Ty but I believe in good customer service and will take my son and money else where!",negative
"My son needed his first haircut and someone had recommended cool cuts, I was skeptical because the not so great reviews- but I'm glad I went anyway. I made an appointment and they got me in in an hour. When I got there no customers were there so we wouldn't have even had to wait. Yasmine was amazing- she put in a movie and made sure he was happy the whole time. In the end I didn't have a screaming baby (he was very happy in fact) and the haircut looked great. I would recommend taking your kids here, I know I'll go back.",positive
"I had a perfectly lovely experience here for my daughters first haircut! She is 3 and given the reviews I read I was on guard and prepared for the worst but I also know the bad experiences get posted and not always the good so I took a shot. The 2 stylists were very nice and when they saw my daughter they ""fought"" over who got to give her a cut. Julia ""won"" and let my baby pick out a movie and a car to sit in (she picked the train). Since my daughters hair texture is a lot like mine I gave her my thoughts on what should be done and listened to everything I said and we ended up with a beautiful cut. She then styled my girls hair with a cute side braid (which I could never ever do myself) and let her pick out a colored ribbon (green). I will for sure come back and will probably have Julia style her hair before our next family photos are taken. We did get the first haircut keepsake as promised as well. Nothing fancy but it was nice to get it. So for you worried moms I say give them a chance. They exceeded my expectation.",positive
It was my sons first haircut and we decided on a whim to try you out since we were in the area. It was a little busy when we got there but I realize that we didn't have an appointment and we had a waiting time. When we were next the lady was super friendly and very talkative which is great for kids! My son did so well for his first haircut and you made it a good experience. Thank you.,positive
"In my opinion, they did not have good customer service. We arrived and no one immediately checked us in. There were 3 people working there and no one was waiting. By checking in, I am referring to them registering us, taking our name etc. The lady in charge asked if we were a walk in or an appointment. Once we told them we were a walk-in, she didn't say anything else to us. One employee said she would check us in but then ignored us for another 10 minutes. They didn't tell us how long the next appointment would be. I think one of their clients may have had lice. They were selling a lice shampoo and instructing the parent how to apply it and pointed to the boy's scalp. After we got up left. No one followed us or attempted to ask why we were leaving. I know lice is common among children but it can be highly contagious. This was my perception of the situation and I cannot say for a fact the child had lice. And although I have no information regarding their sanitary/hygiene procedures, I personally did not feel comfortable having my child's hair cut there afterward. We chose to leave. Finally, their prices were expensive in my opinion. For their ""supreme haircut"" it was 18.95 not including tax or trip. I took my child to a salon and paid $30. For 12 dollars more, my child received great customer service and had their hair cut by a stylist with shampoo and rinse.",negative
"Not recommended, took both my kids here, my son's haircut went well however the lady that cut my daughters hair was terrible, super lazy couldn't even put her little locks into a ponytail.... She had the nerve to ask me to do it, which I actually did end up fixing it anyways.... Very disappointing",negative
"We are new to the area and I went here to get my sons hair cut. He is 2 and back home I would take him to a similar place because he would sit still since there are toys and animals to sit on and she trimmed his hair just right. The lady was super friendly with my son here- blew bubbles, talked silly to him etc. great. But he cut. Looked fine there because she put gel in it and slicked it back plus he would no longer sit still. When I got home my husband asked who put a bowl on his head. He was right. Terrible cut. Uneven bangs. blah. And the lady was kind of pushy, very friendly, but pushy with her products. My two year old does not need gel or spray. Won't be back :/",negative
"The person who used to cut our children's hair has left. I think her name was Shawna? Shawna was amazing. She was personable, gentle and understanding of my sons' needs, and she always gave great hair cuts. Shawna please tell us where you are! Our last two visits to Cool Cuts 4 Kids were not good experiences. The two ladies who work there now are unprofessional. One woman kept talking with the other about her very personal health issues in front of my children which they had all kinds of questions about later. The other lady is rude and handles the boys roughly while speaking in a fake sweet voice. One time she even told my sensitive son that he needs to be tougher. The rude lady does not know how to operate their gaming systems which is the only reason why my sons were willing to get their hair cut there; therefore now that Shawna is gone, the games were the only reason I was willing to drive 20min and pay for a mediocre haircut there. One of my sons was in tears when we got home after the last cut because the hair dresser butchered his hair so badly. He gets upset everytime he looks in the mirror and is refusing to ever get his haircut again. Obviously, we won't be back.",negative
"The woman who usually cuts our child's hair wasn't there and the person who seemed to be in charge was SO abrasive. I knew before the cut started that this would be a mistake. Our child has Down Syndrome and can be a handful, but the more-experienced stylist was always so good with him and did such a fantastic job. I'll complete the haircut myself! After coming here for years, we will be going elsewhere. We were driving half an hour to come here, but would drive an hour for better service and understanding.",negative
"The first time I took my son here, he had gotten a really bad cut elsewhere. Not only did they fix his bad haircut, but were great with him. We came today ten minutes before the closed and were in and out with a great haircut. Thanks for being great with the little ones!!!!!",positive
"Woman working on Saturday 8/8/15 was incredibly unprofessional, abrasive, and rude. Still, My daughter and I waited for 10 minutes. We left when we overheard her being rude to another client. We'll never go back.",negative
The girl at the front desk was rude and unprofessional! We walked out and didn't get a haircut for my daughter. She had an attitude right when we walked in. Will not be going back. First impression was terrible!,negative
"I took my daughter here to get her hair cut, we were a walk in bad had very little time but she had been begging for months to get a cut so I figured fine!! Her hair is down to her bum and we wanted a cute shoulder length Bob the woman who did her hair wasn't very pleasant, she kept telling me she couldn't really cut her without washing it which is false, 1st use a spray bottle and if this was the case don't offer a cut price that does not include the wash, she kept going on and on until I was like ""fine"" just to shut her up, I should have just left at that point bc my stylist dry cuts my hair all the time to make sure it's stays the length I want so I should have known she would be inadequate!!! After everything was said and done my daughter had waist length hair basically just chopped to her shoulders, I asked for layers there were none, I asked for a bob...there wasn't one!!! I could have saved $22 dollars and dos that hack job myself ended up taking my crying butt and my crying daughters butt across town to an actual stylist at Madisons and have them fix it! They did bc they are amazing and I went across town to request my money back only to be told the manager has to be the one to authorize and that the manager was gone and the manager was the woman who had butchered my daughters hair and then I was told that if I had a problem she could have fixed it (um yeah right like I would let anyone else there touch her)Yes the place is cute but this girl had zero hair cutting abilities!!! Beware talent is lacking and prices are high!!!",negative
"This is an awesome place to get your child's hair cut. My ten year old son was given a very vesitile, cool cut.Yasmine is a wonderful stylist who truly cares.",positive
Awesome place to take your child for his or her first hair cut. the guy who cut my 1 yr olds hair was great with kids. they have cute seats for the kids to sit in and play disney movies to keep them occupied.,positive
"We love this place. We went a few months ago for my son's first hair cut and they were very accommodating with us wanting to keep as much of his hair as possible, even with it being a Sunday they were very patient. I came back last week to get my handsome guy a trim and was more than blown away. His stylist was Jazmine. She was very friendly and kept her attention on Declan the whole time. I could go to any kid based salon, but I will continue to bring him here because of their customer service.",positive
"Have been to other locations before and loved it, so I thought I would try this one. My son has a different hairstyle than most boys (surfer shag type) and MANY hairstylists have messed it up tragically before, so when I called to make an appt, I asked who would be best to cut his hair......considering they had NO idea what I was talking about, I won't be risking trying them out.",negative
The atmosphere is perfect for kids and the service and actual hair cut are always exceptional. I HIGHLY RECOMMEND making an appointment before coming in. They are always busy! My kids love the little car chairs and all of the stylists use words that kids can understand. They also have awesome hair products for kids as well as toys to bribe or reward!,positive
"As soon as we got here, I knew...this was a fun place for kids. Lots of toys, movies, video games. I had my 4 year old son and my 18 month old daughter (her first haircut) and we got a super nice lady who made the experience so easy for my little girl. She did an amazing job and we got a little memento of her first haircut. I highly recommend this place!",positive
"Time flies when you're having fun...2 years hence and I still take the sparkly offspring here. Other reviewer is absolutely correct, especially on the weekend, if you don't have an appointment you'll have a serious wait. I tend to go weekdays after work and its relatively quiet. Even then, I call for the appointment first. Its still a very fine hair cut and I know what to expect - the goob seems to enjoy the fact that he can play Sonic while his head is otherwise engaged. If we went more often I'd probably rethink the expense because it is $17.95 plus tip. For now, its worth it.",positive
After trying to color my hair myself I found Copectic and Marie! Marie is fabulous and listened to what I wanted to do and the end result was amazing!! The salon is very comfortable and has a great feel to it! Beverages and snacks are offered as well. They do all kinds of hair treatments as I have noticed quite a lot of fabulous before and afters! Below is a photo of my freshly colored hair. Love the multi dimension colors in it! Perfect every time! Try Marie and you won't be disappointed!,positive
"Love this place! First time there yesterday - Jessica was a good listener, she made great suggestions, and I ended up with a fabulous haircut, color that I love and subtle balayage highlights that really upped the style quotient for my hair. Will definitely be back.",positive
Absolutely loved this place!!!!! Everyone was super friendly and welcoming. I was a new customer from out of state and they got me in that day!! I told Alexis (my stylist) what I wanted and she did it perfectly!!!! She had a great personality:) I would highly recommend this place to any and everyone!!!!,positive
"I only get my hair cut at Copacetic. I currently live in Phoenix, AZ and as soon as I know when I am coming back to Pittsburgh I immediately call to schedule an appointment with Missy. Missy is fantastic and so great. I always leave the salon happy and am never disappointed. The lounge is very relaxing and not loud, so you are able to relax and enjoy the pampering. Every stylist at Copacetic is very welcoming and friendly, makes you feel at ease. I highly recommend going to Copacetic to get your hair done.",positive
"I recently moved to the North Hills and desperately needed a new hair salon. I made an appointment with Mallory for a cut and balayage and she nailed it. Prices were great, space is amazing and everyone there was so friendly. I've definitely found my new spot!",positive
Love the staff and location. Missy has been doing my hair for years. I am a blonde and A LOT of people can not get the color right but she does every time. The salon is super cute and atmosphere is relaxing with refreshments. Highly recommend anyone looking for a new stylist as the entire staff is great!,positive
"I went there because of the high reviews. The girl who did my hair was super sweet but turned it that brassy gold shade of blonde that I hate even after showing pictures of what I wanted (very light soft blonde). I was there all afternoon into the evening and it still was not what I wanted. Had to go to another salon to have it fixed although they offered to fix it, I was too afraid. Will be going back to my girl from home who charges 1/4 the price.",negative
All I have to say is Valeria is DA BOMB!!! She is absolutely amazing. I am working through a color correction and she has done an amazing job. She is pragmatic and makes sure to communicate expectations and potential issues. She is thorough and works amazingly well under pressure of the unknown of color corrections. Everyone at the salon is amazing.,positive
"I came into this salon with a recommendation to see Missy, however due to the holiday I was put in to see Caroline. The receptionist spoke highly of her ability to do highlights. I needed a slightly tacky highlighting job fixed up, and she most definitely delivered. My color looks amazing, my cut looks amazing, and everyone in the salon was very chatty and friendly. I'm so excited to have found my new salon. Plus they have a dog in the salon so I really don't know what more you could ask for!",positive
I had my hair cut and balayage by Marie a couple weeks ago. I'm absolutely in love with the color! She did an amazing job blending so it looks natural and vibrant. She works meticulously and was so sweet and accommodating even when my appt ran long. Highly recommend this salon and Marie!,positive
"Yesterday I had my hair done by Valarie. It was my first time to the salon! I had an awful experience at another salon in the area and had bad highlights and over processed hair. Valarie took on the challenge. We talked about what I wanted and what was realistic. She is a magician! She took the time, listened to me and fixed my hair to EXACTLY what I wanted! This is best cut and color I have ever had. My hair is smooth, shiny and healthy feeling. I have gone to a few of the salons in the North Hills and Copacetic is 10x better than the rest. My hair was a disaster and now it's exactly how I wished it would be! I would ABSOLUTELY recommend anyone in PGH to give them a try. You will be so glad you did. They are tucked in Pines plaza and if you blink you'll miss them. When you walk in the place is so cool looking, very chill and modern. All the stylists are friendly and every customer I saw around me looked awesome when they were done! They offer you beverages and ask you frequently if you're comfortable. Restrooms are very clean and pretty (that's a huge plus in my book, i'm weird) Love this place, love the stylists! Oh and Eddie is so adorable!!! I will keep coming back for the rest of forever.",positive
"This is easily my favorite salon!! The atmosphere is so positive, the workers are so friendly, and I LOVE my hair stylist! Ask for Caroline- she does an AMAZING job!",positive
"I would give this salon a 5 plus. After reading a number of the reviews on Yelp, I decided to make an appointment with Kim. She is an amazing stylist with a wealth of knowledge and skills regarding color and hair care! I am so pleased my hair and I am most appreciative of the professional and friendly environment! This is a very difficult standard to achieve. Definitely returning to Kim!",positive
"This salon looks so small tucked in off of Perry Hwy. As I walked in, I was greeted by an adorable puppy basking in the sun. The decor and atmosphere made me feel like I was at a relaxing lounge. Especially, the complimentary wine and beer! I loved all the fresh plants, the set up and decor of the salon, such a relaxing atmosphere! I came in with a few pictures, but overall pretty open to ideas. My hair was honestly a mess and needed a lot of love! It was my first time with Jess and I was overly impressed! She did a fantastic job, I was actually looking at my hair today (a little over a week later) and it still looks fabulous. Highly recommended and truly feel like I've found my salon.",positive
"Copacetic... where shall I begin? It's a true rarity these days to find a person with talent that exudes so much passion for their art. So it's only fair that I share my experience with this salon. My stylist who I had went to for years had to start limiting her hours so needless to say we unfortunately had opposite schedules and I needed to find a new salon quickly! Immediately, following the break up my search for a hair queen started. Letting someone else touch my hair was very scary for me... Mostly because I'm blonde and all you other light haired girls out there know that blonde can turn to orange and/ or break off with a quickness if the stylist isn't knowledgeable. So I hopped on social media to see what I could find... after all pictures don't lie and I needed physical proof that my hair wasn't going to fall out! The pictures of her before and after's were on point and exceptionally beautiful. So of course I made an appointment. I HAVEN'T LOOKED BACK SINCE! I should add that I have an autoimmune disease which has caused me to lose a lot of hair so to say that my hair is thinning would be an understatement. Nikki James installs my hair extensions and does my color monthly and I'm grateful to have her in my life. I'm not ashamed to say that my hair was and still is a huge part of my life ... it's a shallow world we live in and I don't see that changing anytime soon. So that being said, when I started to lose my hair I lost a part of my identity which Nikki helped to restore. Thank you Copacetic for being a master of your craft and for cosmetically and psychologically transforming self-images.",positive
"What an amazing salon run by professional, talented, amazing women! I have been going to Missy for the past 14 years and am always pleased with what she does! Copacetic is a beautiful salon in a great location with a friendly, welcoming, and knowledgeable staff. What more could you ask for? :-)",positive
"Love love love! I can't say enough good things. Missy and Nikki have made a place where you feel at home. I'm so proud of these ladies and can't wait to see what great things are in their future. Missy and I have essentially grown up together. Whether I want a pixie with platinum streaks or long flowing locks, I always walk out looking like my mane belongs in a magazine. I'm so happy that these 2 and their staff have a place where we can all be friends and chat it up and have a fun and relaxing day.",positive
"LOVE Copacetic Beauty Lounge! I went to Nikki shortly after another stylist from a different salon turned my ashy blonde hair into a copper nightmare. I left CBL with the most beautiful color correction! Nikki really spent her time ensuring that my hair was processed correctly, and she sought input from fellow co-workers which I really liked, feeling as though I had a whole team of stylists on my side to make sure that locks came out perfectly for my style and taste. On top of the amazing service and staff, the salon itself is very welcoming and easy going, which had me thinking the whole time that everything sure is ""Copacetic.""",positive
I absolutely love getting my hair done here! Beautiful and calming environment with the funnest stylists who do killer work. I go to Nikki but know that all of the stylists equip their clients with hot looks. They pay extra attention to who you are and really make you feel like a valuable client. Wouldn't go anywhere else!,positive
"I would recommend Copacetic to anyone and everyone! All of the employees are so friendly and greet you with a smile. Nikki has been my stylist for years and she's fantastic! I never know what to do with my hair so I usually let her take the reins. I always leave the salon feeling fresh, fabulous, and beautiful! Copacetic is #1!",positive
"Missy has been doing my hair for years and this is the third place I have followed her to and probably final because she's a co-owner now:) I feel so strongly about the work they do that I gladly make the trek from the opposite side of town. It's so worth it. I continue to get the fantastic color work done in an amazing salon that truly is only there to make you look like your best self. I don't trust anyone else but Missy, though I have seen the talent they have procured for this new salon and I am impressed. I have to say I would feel comfortable with any of the staff--and I am super picky about color. The space is bright, open, relaxing, and they care very much about your experience there. Beverages, snacks, you name it, it's there for you to enjoy during your services. Everything about this salon is wonderful, from the staff to the amenities, you'll love it.",positive
"Whether you're looking for a traditional haircut and style or something more non-traditional, the stylists at this salon will delight you! I'm watching a lady go blonde on my left, a lady go black with gorgeous dark blue highlights on my right, and I'm going bright red. Behind me is a child getting her hair cut and a gentleman just exited with a new, very dapper looking haircut. Come check them out. Regardless of the style you're seeking, they can accomodate. (Except for maybe combovers...I don't know if they do those.) If you want to go red, see Missy. She's the best!",positive
"This salon is brand spanking new and located in Pines Plaza along Perry Highway. I came across Copacetic after hearing that my go-to stylist would be taking her talents here. I was able to book an appointment for their opening week and loved everything about my visit! The salon is beautifully decorated in a mix of modern and rustic pieces, with comfy chairs to wait in, beverages to help you pass the time (water, coffee, wine, beer), as well as an open industrial atmosphere. My stylist, Kim, proved why she's my favorite and one of the best in the biz - she gave me an amazing haircut and put my mind at ease before snipping and styling me into a fantastic shoulder-length cut. Their prices are great, the staff is excellent and refined at what they do, and the environment is clean, cool, and comfortable. If you're looking for a change of scenery or an excuse to check out a new salon, you'll be in great hands at Copacetic!",positive
"new location right across the street. It's better! .. my minus one star is to advise anyone who is special ordering anything from them- to go elsewhere. My salon kit took 4 months to come in and a simple paul Mitchell hairspray my client wanted- STILL hasn't came in (5 months ago!) I called and asked about it and they said if we haven't called you, it hasn't came in... so just go to another location for special orders.. or by the time you wait you'll find it elsewhere",positive
This was my favorite location but I just drove there the other day and they closed down :(. If they relocated in Glendale someone please let me know!,positive
"My go to spot for all my salon supply needs. Great prices, always great specials going on and if they don't have it, they'll order it for you!! These gals that work there are awesome and informative as well.",positive
I just moved to Arizona and I do hair for a living I am so glad that there's a Cosmoprof close to my house!!!! Omg even though this Cosmo prof is in a super dead center it doesn't matter they have everything I need.. Girls who work here are so super attentive they're so nice and very helpful with everything.,positive
Mary and the staff here are great willing to help answer any questions you might have. That is why I will drive 40 miles out of my way to this beauty supply store for the great customer service.,positive
Had great friendly service from Epsy today! Lots of great sales and ideas for clients Christmas gifts. Thanks Cosmoprof!,positive
"I absolutely love this location! I've even switched a few things I use from other beauty supplies to do the majority of my shopping here, the staff is always friendly and professional, and are very knowledgable, and I never have had any issues with returning or exchanging an item. I love shopping here.",positive
"Staff was super friendly and knowledgable. Easy to find and plenty of parking. Their selection was a little low as they were out of a few of the products we were looking for. Maybe it's because it was the holiday? Not sure, but if you're looking for something specific, I would suggest calling first.",positive
"I love this place. They always have what I need and they're so friendly and polite. They are only one of the places I go to for nail supplies, but I definitely enjoy coming here. Management is always knowledgable and if they DONT know something, they make sure they get you the answer ASAP",positive
"This is by far the very worst place to go for a haircut,I took my son back after we already had a horrible experience,when his dad brought him home last night after his visit with Jazzmon I was furious,I immediately tried to call a manger at the store and at 130 pm the next afternoon I'm still unable to reach a manager..My sons hair is so hacked he didn't go to school today..Come on ppl hire some real hair dressers,stop scraping at the bottom of the barrel for ur employees once the hair comes off it's not like u can glue it back on..",negative
My 5 year old daughter got her first hair cut for kindergarten. We wanted to donate her hair. After a friend searched forever for a place that could cut hair to the requirements we came across Cost Cuters. All the staff was super knowledgeable about the process and made everything go smoothly. Everyone was friendly and had the patience to work with little ones that constantly move during their hair cut. My daughter cut off 18 inches of hair and got an adorable long bob hair cut for her first day of school and wigs for kids got 18 inches of hair donation. Thanks to the staff for helping my daughters first hair cut memorable. If you are looking for a place to cut for hair donations I defitinely recommend this Cost Cutters for the cut process.,positive
"As I have just moved to Phoenix and haven't had time to scout out a hairstylist, when I needed a haircut for an upcoming trip I got on Yelp and located the nearest salon. I was a bit nervous about what I would get for $14.50, but it's just hair and mine grows back with the quickness. I called, made an appointment and a couple hours later I was in the chair. Now I for one am not good at giving direction. I know what I want, but articulating it can be a bit of a challenge so I just give some guidance and tell them to do what they think will look good... again, it's just hair. I did just that with Alexis and it was like she read my mind. She used a razor vs clippers, which I prefer, and she really got in there and went to work on the layers. She did an AMAZING job and I will definitely be back for upkeep.",positive
"I went today to get a haircut, however before going to this place. Of course I check the reviews. I seen many amazing reviews on Michelle! So I made sure to make an appointment with her. Let me just tell you how great she was. First off she took her time with my haircut which is a HUGE deal to me, she was also very friendly and we had good conversation. I am very picky with who touches my hair. Next time I get my hair colored in 4-5 weeks I'll be having Michelle do it for me:) if you want great service and someone who takes their time with your hair. Ask for Michelle:)",positive
I got my haircut from Michelle today! She took her time and concentrated on my hair the entire time. My hair is perfect and so much better than it was! I have never had anyone (even someone who costs $60) take that much time and really perfect my hair. I have not found one person who has been as good as my girl in Colorado and its been 4 years and Michelle is even better! I will go back all the time.,positive
"I never knew this place was right around the corner from me until I saw the reviews on Yelp! I made an appointment with Michelle to get my hair cut and highlighted. She was great! It took a couple hours to get my hair done, but it was worth it. She did an amazing job. I highly recommend her!",positive
I don't know why I never looked at this location before but thanks to the yelp reviews I decided to give it a try for a little trim. I was welcomed by Lindsay who took my information and I had a 20 minute wait but thankfully they have a lot of magazines :) Lindsay did a great job of listening to what I wanted. She took off exactly what I asked for and it looked a million times better than I had anticipated. The haircut and wash came out to be around $16 and that was the best haircut I've had in a long time that was cheaper than my normal $60 cut. I appreciate Lindsay and will definitely be back. I appreciate that she was OK with me being not so chatty but she was extremely friendly and chatty with the person before me. Sometimes I just want to zone out when somebody's playing with my hair :) Thank you :),positive
Michelle is an amazing amazing at her job. She can do whatever you want from the latest hair cuts and dye jobs to the traditional looks. I call a head to make sure she is open to do my cuts. The saying you get what you pay for is not unilateral with hair. I have gone to some of the 'higher' end places and been very disappointed with the finished product. It all about the stylist and this place has a gem of one.,positive
I used to go to a VERY expensive salon. It cost about $55 for a haircut. Now I go to Michelle at this Cost Cutters. She is amazing and at less than $15 for a haircut...well worth it! I have my hair double processed for color and what would have cost between $200 and 300 at the other place costs me around $80 here and I have very long hair! Michelle is very professional and extremely nice. I don't know if I would come to someone different but as long as she's here I will be a customer.,positive
"I saw this today on Dear Abby... This is how I feel when I get my hair cut at Cost Cutters. Take a minute to read it. DEAR ABBY: I feel that the longer you go to the same hairdresser, the more she takes you for granted. The service gets worse. When I have shared this opinion with some of her other clients, they agreed. The salon does not have a receptionist. Whoever is there just picks up the phone, whether the stylist is working on a customer or not. During my last haircut, which usually lasts about half an hour, she answered the phone six times. I pay for my appointment, and it should be at least relaxing. Have your readers had the same experience? -- MIKE IN NEW YORK DEAR MIKE: I'm sure some of them have, unless they told the stylist they're using they don't like being treated that way. So speak up. As a paying customer, it is your privilege.",negative
"I've been going to this Cost Cutters for close to two years. I was referred by a friend whose whole family has been going for years. I love the staff! So friendly, and so willing to help. Yes, they get busy, because they are so good. I always schedule ahead and never have a problem getting in. Highly recommend for cut and color!",positive
Have been having Lisa cut my hair She is great as she listens to me and is interested in what kind of style I'm looking for When I leave I'm always happy She has a personality that makes her customers feel so special Love her,positive
"Myself, my mom, and my sister all come here for our cuts and color and all the ladies here are fantastic! I have gotten my hair done by Lindsay and Michelle and they're so sweet, fun to talk to, and most importantly they are great with me hair! I just worked with Michelle before this review and she was gentle washing my hair, she was able to answer my questions about staying my bangs, and cut my hair exactly as I wanted! She recommended thickening shampoo and conditioner from Big Sexy Hair that works great and volumizes my hair. I've paid a lot of money at high ends salons and this place treats me the same and does just as good of a job for a much cheaper price. I highly recommend it!",positive
I always have a good time when I go to this shop! I've had almost all the girls cut my hair and they always do a great job!,positive
I was very unsatisfied with the service I received. They were rude and acted like it was killing them to simply cut my hair. I know I have long but seriously it's thin! I didn't have any coloring done and my hair naturally drys straight. I will never becoming back here. I asked the gentle men for just a half an inch he cut off three inches! I refuse to ever come back!!!!!!!!!!!! I can't believe the attitude he gave me after I told him I was not pleased with my hair cut!,negative
"I've been here before and I miss it so much!! I decided after having been buried by books, time consuming studying and perseverance to finish my education early that I need and require some tlc. I need Barbara and Markis!!!!! I can say I really love their services. They are amazing people!!! I highly recommend them!!!",positive
This is the best place I have ever been to. Without a doubt. My nails had been torn from a previous experience at a different salon and she took the time to explain what may have gone wrong at the previous salon and how she was going to fix it. I'm so blown away by the amazing customer service as well as my perfectly shaped and polished acrylics. I cannot wait to go back!,positive
"I love the ladies here! Ileana and Barbara were here when my friend and I came close to ""last call"". They were so friendly and quite the characters! I loved the fact that when we were came there was one other lady receiving a pedicure was a long time regular of this salon. It was a true gift to experience the interaction between these three. They made us both feel right at home and we ended up mumbling to each other ""I love them!!!"" At least a few times. Their personalities really sold them! If I didn't live in Seattle I would get a membership Right Now!!! And, to top of this amazing-ness off, they did GREAT work. Spectacular work. A perfectly dreamy salon, indeed.",positive
The entire team at Creating Magic Salon are Outstanding! I had a Ladies Night Mani/Pedi and it was EXCELLENT! We will definitely be back!!! Plus they have really cute jewelry!,positive
This is the go to place for nails. Gaylee has so much passion for her practice that it really shows in the creative designs and styles. She can deliver - make an appointment and you will be amazed. Awesome staff and many options for nails!!!,positive
DONT EVER GO TO THIS PLACE!! Gaylee cut up my cuticles so badly- she didn't even do the cuticles before she applied the gel polish. I was in pain - throbbing for weeks after going to her! Finally they healed up and now I found out that I have a bacterial infection from a nail salon. I'm telling you and warning you not to go here. The business owner's response BTW- is responding to a different client- My name is not Jenny and the dates she references are not accurate- I was there on a different date altogether. THIS TELLS ME THAT OTHER PEOPLE ARE EXPERIENCING THE SAME THING!!,negative
"I will never go anywhere else for my nails - I found this salon thanks to Yelp in a desperate search for a salon that would do acrylics on toes, I lost mine hiking and have been beyond self conscious since and hadn't gone to get a pedicure since because I was too embarrassed (they look gnarly while coming back). I spoke with Barbara when making my appointment and she was super sweet and said they'd take a look and see what they could do. Gaylee was my girl for my appointment and I have NEVER ever ever had someone be as personable and detail oriented doing a mani/pedi as this lovely girl. I can't say enough great things about her - all of my self consciousness went out the window as she did her thing and made my tootsies look like normal, any pain I had from my nails being weird she took care of like a nurse and when the polish I had picked was low, she went and grabbed a couple of colors to mix so I could have the one I had originally picked. I got a gel mani too and love it. Barbara was super sweet in person and joined in our conversation. The whole experience was beyond comfortable and I felt like i was just hanging out with friends - I also teared up on the way out because of how great/normal my toes looked. I'm forever grateful to these ladies and will be a lifelong customer.",positive
"Carol Kelly is hands down the most knowledgable and talented aesthetician I've ever gone too! I've been seeing her for years and my skin has never felt or looked better. She is honest about what products you need and never pushes anything on you. She has changed my skin to wear I don't wear foundation anymore. Hallelujah!!! I wear my sunscreen everyday and a very light powder. I constantly learn more about my skin. She also waxes me. She uses a wax with no strips. The wax hardens and she gently pulls it away. I always use to hate getting my brows done because I would breakout around then after and be red for days. Granted I have very sensitive skin but with carol all my red is gone by the next day! I ca also get my waxing and facial all done in one sitting which is awesome. I trust her 150% with anything she advises or tells me. May I also say that once says you are ready then you are going to die of happiness after getting a microdermabrasion. My skin literally glowed! It was baby bum smooth and everything. I'm telling you, if you want flawless skin then go to Carol Kelly. She is the sweetest!!",positive
