Reviews,Label
"Jerome was the one who signed me up and got me started with everything, he's been wonderful! Always smiling and extremely knowledgeable on everything. He hooked it up with everything. Brian and Maurice are the best personal trainers ever!! They really killed it. I can't wait to train with them again (:",positive
"Golds was a great gym, but than EOS took over and screwed everything up. Now you are just a number and expect to be treated like cattle when you go in there because that's what it feels like. Moooooooooooooooooo",negative
"EOS is a great experience of a gym like the EOS theatre! And I also Like the free weights and the machines they have, friendly staff but sometimes a little moody but everyone has their bad days.",positive
"the worst gym ever!!! dont get a membership of any kind here! save urself that extreme headache and go somewhere else!!!!! seriously! theres no canceling this membership ever! they will keep charging ur card even if u call in and cancel, they do not allow it!",negative
"Very clean and well organized gym nothing to complain about, the layout is perfect as it should be. Friendly staff thanks to Tiffanne for signing me up great customer service as always.",positive
"I have been a member of EOS since opening day at Durango, moved to Sahara as soon as they opened. The staff here is Amazing. Christina at the front desk will remember your name and says hello and good bye on every visit. Brian the AGM is super friendly and always willing to help glad to see he moved from Durango to Sahara. The trainers are very educated at you can easily find one that meets your needs. My trainer Art is crazy smart about fitness ask him anything, RJ is motivated and positive and will light that fire in you. Get some training and let one of these guys show you the road to success. I've seen it and caught the bug!!!",positive
I love this location. Everyone that works here is very friendly and makes it comfortable to be at a gym environment. I also have my son enrolled in the kids club while I am at the gym and I could not be any happier. The staff is very friendly and it makes me feel comfortable leaving my son there even if it's just for an hour. They seem very interactive with the children and do not shy off from knowing them and their likes. My son sometimes even asks for me to take him to kids club but hey it's a good reason for me to take myself to the gym as well haha. 5 stars for sure.,positive
"My husband and I are the new member here. We go to the gym around midnight and workout. My husband loves dancing so he choose dancing as a cardio workout. Today, the front desk guy who named Thomas quietly recorded my husband who was dancing and posted to the Internet and he was laughing while he posting that record to Internet. I guess he found that funny BUT it is totally not fun at all. I believe no one wants to goto the gym and work out then got record and post to the Internet by people who work at the gym. This is unprofessional",negative
"Affordable clean gym! Everyone is always super nice and friendly. There's a movie rooms which is pretty cool. Alexis made it super easy to sign up, he was really nice. And it was really quick so you can get right to your work out.",positive
"January 5th 2017. New Year, New Members. It was absolutely crowded today. All equipment was taken except the cardio machines. It was supposed to be leg day, but it's not worth waiting 20 minutes for a machine. No complaints about that though. I appreciate and respect the new members coming out because of their new goals. The boxing was out of order today. So it was definitely a sad day. Unsure why, but they better get that done fast considering that's one the pros they have against the Durango location. Good customer service from front desk, Bailey, who was kind enough to my brother's first experience at the gym. I also forgot my towel at home, so Josh, the manager, was kind enough to let me borrow one during my work out. I always feel so welcomed being here.",positive
I'm harsh but the truth. Be AWARE!!! They are some thieves in that gym. Maybe I was the first one who got hit since the gym open but 3 days ago my lock was broken and black hoody and wallet stolen. Again be aware. The problem I have is that management doesn't seem to care much about it or do anything about it. They are also people who use the gym who are not members or on a guest pass that enter unseen. I'm really sorry to write bad review but I really don't feel secure going there anymore. I expected lot more done. So don't bring anything valuable and try to use better locks which still it's no guarantee. Now on the good note as far as everything else yes the gym have great equipment not too busy so you get to do your work out in and out. Stay safe.,negative
This place is nice! My man Gus was awesome getting me in here. I've been to almost all of the EOS's but I gotta say this one is the best! It's not too busy like Durango and has all new equipment not like Stephanie or Eastern. I live all the way in Henderson but I go straight here from work!,positive
"Brand new location and sparkling clean! This location was much needed. Even though we live in Centennial Hills, we are in this area pretty much every day, so stopping in for a quick cardio session for an hour is very convenient. The cinema room at this location is the best of all the EOSs. No outside light or sound comes in. It used to be SUPER cold in there, which was great once you worked up a sweat, but walking in with a sweater, then getting hot, then having to stop to take off your sweater was kind of a bit of a pain. Now it's much more comfortable in there. There's about 4 ellipticals and one stair machine in the back, then 4 or 5 treadmills, and a front row of about another 5 bikes. It's never too crowded in there that I can't get the machine I want, so that's always good too. They often play newish movies, usually action movies, which are great for keeping your mind off working out especially during chase/fight scenes. The pool is not yet done, but it's getting there. Should be a couple more months still. But the rest of the gym is very nice and pretty spacious. I just wish the cross fit area was up against a wall so I could practice handstands, since I can't do them without walls yet. There doesn't seem to be any other good spot for that unless the group class room is open. Speaking of the classes, if you're into yoga, try out Scott's class on Sat at 1pm. It's becoming a pretty popular class now. Everytime I see other kinds of classes here, there's about 5 people. Last Sat there were probably close to 20 people in his class.",positive
"The gym is fine. God help you if you have a problem with their billing. The hoops they will make you jump through will leave you breathless, and don't plan on EVER canceling your membership.",negative
"So far so good. This place is clean and the machines are awesome. I hope it stays this way. The pool, I was told, is opening in November. Can't wait for that! Also, the staff is friendly and professional. Highly recommended EOS location for customers living in Summerlin.",positive
"As a long time member of this gym I surprised the management is ignoring the ventilation of the building. It smells like a arm pit. Knowing ventilation requirements, it would appear the outside air intake are closed to save energy. Used the gym today and it appears that the outdoor intakes located on the ac system are open again, now provide some fresh air to remove the stale air. Thank you",negative
"Shawn Bork is a great trainer. I had to start off slow because of my health, now all my girlfriends are surprised at my results and it's only been 3 months!",positive
"Cold Hearted Snakes. At about the same time they let my trainer Shawn Bork go I was diagnosed with cancer. I hand delivered a cancellation notice on 4-16-18. They continue to deduct training charges from my bank account. Today was the third time! Before today's deduction they said they owed me 15 sessions! I told them I had 8 weeks of radiation and didn't know when I could come back for training. Warning, $128.00 is a lot more important to them than any clients health or loyalty. I am at my wits end with them. You have been warned.",negative
"I moved out here when this place was still Gold's gym and I was member for 4 years prior to that. I got tired of the large crowds that started accumulating and the poor maintenance of the equipment. So I switched over to Lifetime Fitness, definitely worth the money. One of the sales rep dropped off a few passes at my office. Several years have passed and I figured I give them another chance as a secondary gym. The place is still the same old dump. The sales rep wouldn't even allow me to use the pass because of my out of state driver's license. I'm out here on military orders and they still didn't allow it. I'll stick to Lifetime and keep LA Fitness as my secondary.",negative
I've been coming to this gym for just over 6 months and I'm very happy with the value. They are constantly updating equipment and the facilities are nice and clean. It gets busy but it has always been manageable. I've been working with my trainer Shawn for the last month and I'm very happy with the results.,positive
"Finally found a gym worth going to. The sign up was so easy . Right off the bat Lauren H. Welcomed me with a smile and explained a bit about the gym and then had me registered in about 5 minutes. Great customer service, great gym, great prices, just a awesome place all around.",positive
"This is the best Gym by far in Gilbert/Mesa Location!!! I've been coming to this location for years, overall the staff and Management Team are extremely professional and very personable, Great equipment, they brought in more cardio equipment which is a plus, the amenities that the Gym has to offer are great they have a stocked fridge full of Energy Drinks, Protein Drinks, Water, Gatorade, etc, which is very beneficial to the members as well as staff. The Gym is regularly maintained and the cleanliness is above average. The gym members are very friendly and helpful in the gym, as well as the staff that work there, talk about customer service, they are always willing to go out of there way to make the clients feel that they are valued members. If there is any faulty equipment due to malfunctions etc, The staff are usually quick to fix the issue, long story short this gym speaks for itself, you won't regret it.",positive
"Started off a little bumpy ironing out the details of my membership and personal training contract, but after working with the PT manager he was able to really help me out. He hooked it up and got me what I wanted with my packages. Most of the staff are great with customer service and their PT trainers are all good people ... Daycares awesome too, the ladies in there are great and keep it cool handling tons of kids, as far as I can see they clean often and sterilize what they can ...",negative
"I called tonight to downgrade my boyfriends membership because he pays for the gold plus assuming I was going to be his guest to bring every time and that he would use multiple locations. Although he's been paying that price for months now he's never taken advantage of anything other than the weight equipment. With that being explained to the associate Noel she told me it would be a $29 downgrade fee. When I explained to her he was never made aware of that and if there were any way to waive that fee, her response was ""we purposely don't tell people about the fee because we don't assume they'll downgrade."" As a paying customer it's not fair to have information withheld from you. When I expressed my feelings about her statement she continued to say ""you have to pay a $29 fee because we are losing money by you downgrading."" As if her rude tone of voice and how she repeatedly cut me off wasn't frustrating enough when I asked for her GM's email she refused to give it to me. She took my number and said he'd call tomorrow. I told her by the way she has been treating me I didn't feel as if she would pass my message along so I really wanted his email and she began to become even more hostile, not to mention that she hung up on me. I work in customer service and I can tell you right now myself nor one of my employees would currently be employed right now if we handled the situation the way Noel did. From the reviews I've read it looks as if the manager most likely will not be in contact with me, unfortunate that this is the way I was treated because I needed to change my rates.",negative
"I changed gyms from a different chain because I wanted new and different equipment. I signed up for personal training and have been working with Baxter for a few weeks now. He is awesome. He is on it, stern, motivating and pushes me but makes the workout fun! The gym is upgrading all the time and you can't beat the location and price... I highly recommend checking out the training services there!",positive
"The gym has most of what one needs to get a great workout in. I would like to see some heavy bags though. They have been upgrading the equipment, which is always great to see. Overall the staff is polite, however there is one particular personnel who, Unfortunately, has the position of kids club manager who is very rude. She has been demeaning on multiple occasions. Today she expressed displeasure toward my wife for a yelp review she posted months ago. ""Staff are generally nice. Kids area is better for under 8 years old as older kids are very bored and the staff are tending to the toddlers."" This young lady acts more like a child with too much makeup when accepting constructive criticism. Instead of taking the opportunity to improve the customer experience she wants to demean the customer for their opinion. I hope EoS will reconsider her position as she still requires a lot of maturity and professional growth.",positive
"We have repeatedly asked to have the shower curtain fixed in the women's locker room (shower) area-but like the equipment and batteries in the wall clocks -we may have to do it ourselves. So if you are looking to just work out for a economical price-then YES, this is a good gym for that. If you want ANY amenities (like shower curtains and working clocks)-then NO.",negative
"I have been going here about a month or so and I love it! I have recieved help from the trainers and its been awesome! Sean and Lorenzo are great! On my first day Sean took me out for free and made me feel very comfortable. The best part is that I pay them to train me but they don't yell at me. That was always something that was hard to find, I want to be push and encouraged but I don't want to pay someone to yell at me haha definitely happy I found this place!",positive
"Wanting to be more active and fit, I recently joined EoS. The location is perfect for me and 24 hour operating hours truly works for my hectic work schedule. Not a Globo Gym and I'm totally ok with that. This gym has everything I need. It can get crowded but I do go at peak times (after work) which is understandable. I receive personal training from Kandice and I really didn't expect to see good results in 30 days, but I have! Kandice listens to me regarding goals/concerns, gives good advice and she pushes me. I feel motivated and I'm excited to see what progress I make in the next 60 days.",positive
I needed a 24 hour gym at a cheap rate to get my fasted cardio in before work. It's the perfect place to go when I'm restless at night and can't sleep. Loving this gym!,positive
"If you go by the pics that the site has on here, that is not what you are getting at the Gilbert location. I have been a member for 18 months. I love the classes that I went to but very crowded-hardly room to move. They should have a schedule and limit the size so one isn't bumping into everyone. I wish they'd have more daily classes so they don't have to be crammed to the gills. It's a $10.00 gym. You get what you pay for. You just never know walking in what is going to be working and what isn't. Sometimes that means finding an alternative machine that one doesnss't usually use to kill time. It's a little on the rank side. One can tell people are working out. I am not sure if it is the building or the way the air is filtered. It's not too bothersome once one gets used to it, overall. During the evening, there is ""the stroll"" as I like to tease about it. Where people just walk around and talk with each other. Maybe they are waiting for equipment, maybe they are between sets but I don't get why if one goes to the gym to work out, why are they cruising around chatting. So I just started going straight to the classes and straight out. I decided to go to another gym and that is where my irritation resides with EOS. Not so much the gym but with the company they hired to handle their membership charges. The gym says to go online (myiclubOnline.com) to cancel. I go online but I can't do anything until I register my name/email/phone number along with my contract #. I didn't have my contract # handy. I had to call 888-827-9262 to get my contract number. It won't let me cancel by phone either till I register online. So I register for their website (nothing like giving a company all your new contact info prior to cancelling) and there is nothing about how to cancel a membership on their webpage/no forms,etc. Very limited website so not hard to miss. So, I call the initial # and because I am NOW registered online, it lets me talk to a representative. She will be more than happy to cancel the subscription for $15.00 AND I have to pay for one month going forward. I knew about the cancellation fee but not the month going forward. (People NEVER read those contracts---right!!) So it cost me $35.95 to cancel. Not too shabby business practice,lol. Then she says, ""I am sending you an email regarding the cancellation. I have it on Automatic withdrawal and the email says if the payment is not made, the acct will remain active with dues/fee accruing till it is paid in full. Why would I be responsible for them NOT taking the money out. UGGGGgggg! What a nightmare. And it doesn't seem it is just this Gym that has the same policy. Going forward,I will make sure that I read how to cancel any membership prior to signing a contract. No company should make stopping their service so complicated. So be forewarned. Going to this gym may make you workout more than your body.",negative
"Great club with tons of equipment and classes! Kevin the Manager and staff are always greeting guests with a smile, definitely worth checking out!",positive
I have been coming to this gym for over 5 years. Kevin has been a great guy to get things done and fixed. They will treat you like family at this location.,positive
"I hit up an old buddy from high school named Kevin, askin about the gym. After being at LA fitness on signal butte for a while I was tired of it there (if anyone goes there or has been I'm sure you understand why) and decided to try EoS. Kevin wasted no time. Gave me a tour, covered every area of the gym but didn't drag it out like some places do. Got me signed up quick and easy and made it a great transition. The gym is well kept and has an old school feel which I love. Bonus, people actually have gym etiquette and know how to put there stuff away. Trainers seem to be real involved with their clients and staff is always awesome!",positive
"You don't have to be the Terminator or the Hulk to work out at this gym even though EOS formally Golds Gym is where Schwarzenegger and Ferrigno got their start! Muscle men and women continue to train here but with an affordable monthly fee and friendly staff this gym is for everyone! Whether you want slim down with some cardio or grab some weights to pump you up EOS has what you need. They offer personal trainers and a variety classes but never try to lay on the muscle to pressure you in. I prefer to work out at night where I can bleed clear without an audience because ladies don't sweat or so I've heard. The ladies work out room is the perfect place for me to do that. When I go in during the day, early evenings & on the weekends the Kid's Club provides attentive and friendly care for my mini me. I'm always amazed how they manage to know and remember every kid's name. These ladies are keeping a list and checking it twice because the kids all love them & everything is so clean and kept nice! Hand sanitizer is provided even though no sick kids are allowed but even the cutest kid can carry hidden ugly germs. So whether you're looking to lose a few pounds, gain some muscle or both EOS is open 24/7 to give your body a great workout!",positive
"The thing about this EOS location that i absolutely LOVE is their Kids Club! I don't feel like just another parent dropping off another child. The staff gets to know me and my child. I feel like they treat my child like their own and I know that she will be well taken care of while I'm working out. As I became a regular they even noticed when I missed a few workouts and asked how things were going because they hadn't seen me in awhile. THAT speaks the most to me. You can't beat that kind of customer service, it's so personable! And it only costs me $12 a month to add childcare to my account! Totally worth it for the level of care my child gets when we go!! I definitely recommend adding it so that you can work out with your mind at ease over the care of you child!",positive
"I recently joined eos through Kevin and already it has become one of my favorite gyms in AZ. Not only is the membership low in cost but you get lots of value. I love the fact that they are open 24/7 making it convenient to work out with my busy schedule. They have a bunch of cardio equipment, weights, classes, personal training, and my personal favorite a ""privacy"" work out room. The staff are always very friendly and knowledgeable. I highly recommend this gym to everyone.",positive
Great gym and great manager Kevin. Always helpful and handles any situation. Lots of great equipment and atmosphere. Def recommend!,positive
You get what you pay for. Membership is $9.99... This location is kind of dirty. Trash everywhere and no one re racks their weights also the lighting is rather abrasive. I much prefer the north Scottsdale location but this one is closet to my house. I do like that it is 24/7 and the amount of machines and weights they have so that's good.,negative
This place is the place of all places. Great gym environment for the common man as well as the advance gym rat. Check it out,positive
"I usually go to a different location but work brought me to this part of town. and it has really made me appreciate my regular location because this place is a total shitbox. They had alot more equiment than my regular location, but alot of the benches in the dumbell area had loose pads, all of them, as well as the dumbell racks, had visible rust. The incline benches were the most unergonomic i have ever witnessed, leaving me with a sore lower back. There is alot of new equipment, but just as much equipment looks like its been there since the late 80s. Took me a while to find the paper towel dispensers and bleach, and when I did, I noticed the drywall was stained brown with sweat. All around the place was pretty filthy, and if they don't bother with good housekeeping I doubt they do a good job of disinfecting the place. So if staph is your thing, this might be the place for you. The cardio equipment was shoddy, and dated. The fluorescent lighting and muggy atmosphere made it feel like a special kind of limbo. We had a better kept gym in Afghanistan, and that was a plywood and brick shack with an 80% chance of mortar fire. I definitely won't be returning unless they go through a massive overhaul.",negative
"Horrible!. The place is crap. Antiquated machines crowded together. And do not give them any credit card information. In addition to the $10 a month, they charged me $49 to maintain the $10 per month. What? When I tried to cancel my training they told me there is a $50 fee. I thought the signup was for 3 months they have now taken out $74 for 4 months. I cancelled the debit card I gave them but they got around that and still got the money through a loophole. Their aim is not to get you in shape, it's to get as much $ from you as possible. Be warned.",negative
"Trisha at the front desk is awesome! As far as the gym goes I haven't seen much change since it changed from Golds, two thumbs up.",positive
"Anyone looking for a gym membership should avoid #EosFitness (formerly Golds Gym) at all costs. They are only there to squeeze money out of you. Customer service is horrible and sounds like a bunch of robots regurgitation ""per our policy.."" crap. Somehow, I cancel my membership because they don't have a facility in Honolulu, and suddenly I am charged a yearly fee. Seems a little suspect that I cancel my membership (fully aware I have to give 30 days notice and get charged one more monthly fee) and exactly FOUR days later they charge an annual fee?! Highly suspect. Been a member over 3 years and this is the appreciation my loyalty is rewarded with, squeezing a few extra dimes outta me. ""There's principalities in this ish Smokey!""",negative
"I wrote the review below for Gold's Gym but the page redirected me to EOS. If this is the same company that ran Gold's this is what happened to me: The facility was average but the issue that I had was that they didn't cancel my membership when I called and asked them to. The woman who I spoke to said that I was all set but that was certainly not the case. I used a credit card that I don't use often so I didn't see the reoccurring charges, but eventually rather than calling me about it they sent debt collectors. It was a complete disaster and the only way for me to fight it was to get a lawyer. In the end it was just cheaper to pay them. They are a crooked company so beware!",negative
"A couple of my friends said that I should attend a free week with them because I have some fitness goals that I would like to reach. I lack motivation when it comes to going to the gym by myself so I figured why not, and I went to try it out for a free week session. Today I finished my 8th day in a row and yesterday, without any hesitation, signed up for an unlimited monthly membership. There was no pressure to sign up at all, and while the price tag may be daunting to some people, when you consider everything about this place the price is MORE than worth it. After just 8 days, one workout per day, I am already seeing results. The trainers here are absolutely amazing. If you are struggling with a work out they will take the time with you to go over how to correctly do it so that you are not hurting yourself but still getting an effective workout with any modifications. I LOVE that the classes are smaller. Every member roots for others in the classes and helps motivate them. Even if you don't know each other - high fives and ""great jobs"" all around. You don't have to be in amazing shape to start classes here. I sure as heck am not! Yes, the workouts are intense, but they get the job done!!!",positive
"Joined the Saturday training session! What a great workout! Fast, efficient, and fun! Abby was the trainer for the morning and she was great. Very knowledgeable and motivating! 640 calories burned in 36 minutes! Highly recommended!!",positive
"This is a really tough workout and definitely not designed for everybody or for different fitness levels. In fact, you must be in really good shape and good health to attend a class and do very well with high intensity interval training. Just because the workout doesn't seem all that long (forty five minutes on average), the fact is there is very little rest between actual intervals. The intervals last one minute take you from one station (and there were twelve!) to the next with a thirty second rest period which is very little. I thought I would enjoy it and I really didn't. No one from Fit36 called me as they said they would to follow up on my first session and this shows how little they really care.",negative
"Love the workouts, trainers, music and energy! Bryan is so motivating and really helps me with my form . He is willing to make adaptions in the exercise it is too difficult for me. However, all of the trainers are Rock Stars",positive
Amazing trainers and staff! The workout is different every time and challenging every time- I'm sore for days after one workout ! Trainers help modify the moves for you throughout the workout and also come around and help you improve your form. I highly recommend trying a class,positive
"Absolutely love this studio! Prior to them opening, I heard about a HIT Interval Training class in my area and reached out to learn about class times, rates, trainers, etc. I had done Orange Theory in the past, so I was familiar with HIT classes that used heart monitors to track performance. I've had an absolutely great experience from the very beginning. I worked with Nikki and she's been so great in helping me get situated! The trainers are awesome! The majority of my classes have been with Asia or Brian - love their classes! But really all of the trainers have been great. Since the studio is new, the facilities are in beautiful shape. Very clean. Nothing is there that you aren't using. With 24 people in each class and 12 stations, you're close enough to encourage your neighbor, but far enough to have your space. Class times range. Starting at 5 am to 6 pm. The workouts can change during the week or you can do two classes in a week that have the same workout. But there are so many variations to each exercise so the ""same workout"" can be completely different classes/experiences. Highly recommend this studio!! I'm very excited to see where it goes.",positive
"Too many fees after a few months. At first, I didn't think it mattered, but, exercising just 12 inches away from a stranger, is a bit too much. The equipment is crammed together, as if, all of us are friends' or family... Glad I choice to end my membership.",negative
I recommend it 100 percent the place is always clean if you are looking for a nice place to work out stop looking this is the right place to start.,positive
"Beware of their hidden fees.....After being a Member for only 3 months. I was charged an annual fee for each member of my family. $196 to join $19 per month for a family of 4. And just after 3 months of being there, another $76 comes out of my account for an ""annual fee"". Plus $19. Was told by Anthony In an email that it would be returned/refunded!That I needed to wait to receive my check until the following week. Went in to pick it up. Check wasn't ready until the following day, went in the following day at 9am. I was told to come back at 10. Went back I was told there's no check but he felt bad that I wasn't told about the annual fee and wanted to give me $19 cash. I told him to keep his $19. I was charged $76!, plus $19 for the month.",negative
"Never busy when I am ready to rock. Nice and clean, too. Employees are over the top helpful but not all up in your grill while you work out.",positive
Great affordable gym with daycare. Has pretty much everything you need to train without all the excess that usually costs you more in membership fees. Great that it's no contract and I have never seen anything broken. Also love that I see other women in the weights area which is not typical with most other gyms. A+ for a no frills get it done workout. Staff is always super nice and friendly. We are military so will hate to move when we eventually do because I love it here.,positive
"Talk about a relaxed stress free environment. Ok, so there's no pool and no locker room, so what. You will never have anything stolen if you don't have a locker room. They do provide lockers but it's right inside the gym. Perfect! Nobody is hassling you about having a towel or making a little noise. Everything in moderation. It is very clean, the equipment is new. I have not seen an out of order sign on anything. Friendly staff that greet you by name when you walk in. Oh, did I mention the best part? It's the best priced gym you could go to.",positive
"BUYER BEWARE !!!!!! I Wouldnt recommend this gym, there staff is nothing but teenagers not qualified in sport medicine, the manager doesn't take responsibility for his employees lack of communication . The manager blames his employees. Sad, I canceled my membership they went headed and doubled charged my bank acct.which ones again the manager never notified me on the charges . Like I said lack of communication, it's run by teenagers. They don't even deserve one, there trainers aren't certified . BUYER BEWARE !!!!!",negative
"Not the greatest service. After getting a new job, I was unable to go to the gym again. Went in to cancel, had to wait 25 minutes just to speak to the manager. The manager was pushy & tried to offer me deals. I told him I couldn't not due to work. He gave me a gift card to the gym & thanked me. He brought other people to his desk to help.. kind of felt like we were being pushed to leave. I told him I still wanted to cancel!!! He said to call him then in an hour. I did. He answered & said he was with other customers. To check back later. Not a horrible gym but the Management service however.. thumbs down.",negative
when you ask them for help they give you dirty look no locker rooms day care in gym kids running through gym it's a cheap price that's about it don't waist your money,negative
Tough day at the gym. Been off my light yoga sequence for 2 weeks and how quickly you realize it takes months to improve flexibility and seconds to lose it. However for the 1st time I conducted my routine at this gym and I have to say they do a decent job of keeping the floors mopped. I've been coming here for couple weeks now and have to say the busy times are hard to determine it is always a surprise whether it will be busy or not. In general for what you are paying I have to say they do an ok job of keeping it clean. The staff is always very nice and friendly. Would love to see them add some plyo-boxes.,negative
Like I said in my previous review the gym itself was not the issue. The issue I did have has been resolved and I received a full credit of all charges they made to my card. Once I received a call from the manager it was handled immediately and I received a check within 2 days.,positive
"Gross, gross and gross. Although some staff members do take the time to clean the treadmills at times, they ignore everything else and I mean EVERYTHING else. Aside from the obvious; the equipment, take a look at the the floors, walls, mirrors, doors, ceiling fans, ductwork and bathrooms, D-I-S-G-U-S-T-I-N-G. Like everyone else who commented, this has been brought to the attention of the owner and he doesn't care. Drop a towel on the floor there? Pick it up with two fingers, immediately throw it out and then sanitize your hands with bleach. It's a shame because it's close, convenient and the front desk people are nice enough. Rule number one in any gym would be cleanliness, rule number two would be cleanliness and rule number three might be a combination of cleanliness and making sure the equipment is in proper working order. I gave it one star because if you have a rock solid immune system this could be the gym for you. If not, wait for the gym on Blue Diamond and Decatur to open next year.",negative
"I've been a gym rat since forever. I recently moved to the area from Los Angeles. Initially, I was skeptical, as the gym is really small. But it is the right size for this community, as it is small as well and not centrally located. The gym has everything you need, machines and free weights. Staff is friendly, gym is clean, and people who work out there seem to be drama free. There are just a few things that annoy me or would have been better: 1. A great deal of time, the men's room is out of paper towels. I think the staff should check that much more often and/or install an electrical hand dryer as well. 2. There are no showers there (I personally don't mind but some people may). There are changing rooms though. 3. There isn't a dedicated stretching/warmup area. Overall, for the price (I got $9.99 special) a month (plus yearly fee), it is good value.",positive
So accommodating when you signing up ! Different story when you want to cancel the membership ! You can sign up from any location but u HAVE TO. Cancel from where you signed up . You don't need a manager to sign up but you do when you want to stop!,negative
"This place is great. Home away from home. It's small, but never stopped me from doing what I'm doing. Employees are friendly, and machines that are broken are fixed within a day. I've been a member of Gold's and 24 hour, and this place is just as good. Not a ringing endorsement...? For $10 a month, waaaaaay better than the other two.",positive
"Best price around, not for people looking to stare at people while they're working out and more actual working out. Has everything you need if you're going to the gym to build. Does not have a Starbucks on site or a powder room for you little girls. Very nicely located in the heart of Southern Highland's. Great staff!",positive
By far the filthiest gym environment I've ever been in the equipment hasn't been wiped off in years and the high dusting is so thick and full of contaminants it's ridiculous for a place where people go to to try to get healthy to be put in a position to breathe such filthy air is just plain irresponsible I've brought it to the attention of management on more than one occasion and it falls on deaf ears Owners in upper management should be ashamed of themselves there is no excuse for how bad it is I get that it's a low-cost alternative but there's no excuse for filthy,negative
"I've been going to LVAC for 4 years, but I recently signed up here because it's closer to my house. It's got everything a gym should have: free weights, diverse machines, cardio equipment, core training accessories, TRX station, and more. It's somewhat small, but it's never TOO crowded. It can be a little busy at times, but most people are friendly and will let you work in or take note that you're waiting for equipment, as well. The only downside is that there's a lack of multiple pieces of the same equipment. I'll never give a gym 5 stars if they only have one squat rack.",positive
This is a perfect little gym. They have plenty of equipment and it's well maintained and clean. If your looking for a super sized meat market of a gym this is not for you. If you want to work out among lots of motivated people this is the gym for you!! The staff is really friendly here and they keep the gym clean. They also have a kids area but no space for classes like yoga or spin but still a great gym!!,positive
Terrible hours and way too small and therefore too busy. The opening hours are just ridiculous. Can't wait for another gym to open in this area.,negative
"No matter what everyone says, if you want a gym that nobody will bother you and stare at you, this is the spot. I'm there every Monday thru Friday at 445am and it's great. I'll admit in the afternoon like 5pm to 7pm it gets packed. But that tells you it's good place to go to. I have a personal trainer, Ana. She's been with me since day 1 of me starting here at the gym. This is actually my 1st time signing up for a membership. I've searched other place in town but they're either way too big, people are way too loud or in some cases staring at you. I highly recommend this place. Go see Ana, Cody, Tom or Brody if you want a difference in your life. Act Now! Seriously",positive
"I really like this gym and they recently added the stair mill which is awesome! My husband and I both work part time in order to be home with our son. This gym is in our budget and has free daycare. They are great at the daycare, it's very clean in there and they carried my son almost every time for a month until he got used to it. All the staff is great, it is small but you can't beat it for the price. I've lost 25lbs so far thanks to this gym.",positive
This is absolutely the dirtiest gym I've ever been in. It's always crowded and no one re racks their weights. The only reason for the 2 stars is the price but the longer I come the more I want to change because it's just so dirty,negative
"This is an amazing place. I have been going since October 2015, and love it. I have a trainer named Joe (evenings) and he is the best. I am a very large woman and because of him I have dropped 80 pounds and still going. Can not say enough great things about Joe and the gym. Tom the Manager is outstanding as well.",positive
"I called in for membership information and all the kid kept on saying if ""We can give you information over the phone, management has instructed us to have membership conversation over the phone"" are you *^&ing kidding!!!. Wake up!!! Like i really want to spend an hour onsite going over membership. Stupid policy. I was a member for 3 yr as i live 3 miles away from the gym, but i didn't review after i saw how unprofessional the staff was. Guess the owner should go back to St. Louis and refresh on customer service !",negative
"It's a little below average. Machines sometimes broke for over a week, and you deal with stuck up baller on budget people from southern highlands.",negative
I really enjoy this gym. It's close to my house and the staff is very friendly. It's a little bit small but they do have a childcare center which is a must for me. Joe is my trainer and he's amazing! He pushes me and even developed a meal plan for me. I highly recommend him as a personal trainer.,positive
"Small, overcrowded gym. Good luck using a bench or the single squat rack. Extremely rude staff. I moved to another state and they wouldn't let me cancel over the phone. Avoid this hole in the wall at all costs.",negative
While the location is convenient and the staff is friendly....the place is disgustingly filthy. I have been in sporadically over the past year and every time I hope for improvement but to be honest it just grosses me out. As nice as the staff is....they are lazy and should always be up and cleaning something....anything....I beg of you!,negative
"Pros: awesome people at the front desk. I am back in town for two months and needed a gym near by. They gave me a lower price than what they quoted me on the phone without me even asking. Cons: WAY too crowded. I really don't even have the words to explain how packed the place was. While I got a great deal, I just can't come back here. There are so many machines packed into this space that you can barely move around (which is my fault for not looking around before signing up, but still). No room whatsoever around the free weights to do any type of organized circuit because you are constantly moving out of the way and avoiding other people two inches from you. Maybe the issue was because I went at 6:00pm when everyone was getting off work, but there were so many people in that gym I couldn't even enjoy my workout. I'm sure it's not as packed early in the morning, but that just won't work for me. So I'll be eating my fee I paid for the two months and going elsewhere. Bummer.",negative
"I love this gym! It's so convenient and close to other stores I frequent often. The boys that work their are so cute and friendly and remember me when I come in. It never gets to busy and I always am able to use the machines I want. They don't have a locker room - but for $10/month I can't complain! It's always very clean and I often see the boys vaccuuming and cleaning the machines. If you need a gym to get busy in and not get distracted, this is the one for you!",positive
Not the biggest place to workout but I'm not trying to become Ahhnold either. It is quite cramped with all the equipment they have jammed in there but some kind of workout is better than no workout.,positive
