Reviews,Label
I stumbled across the Henna place at the mall. Hailey did an amazing job. Her detail was extraordinary. I would recommend. Fun experience.,positive
"Went here with my sisters and got amazing and beautiful henna, it lasted for at least 2 weeks. The staff was friendly and we really enjoyed ourselves!",positive
"Jess did a henna on my foot free handed looks amazing, would recommend this place and her to anyone she was very friendly and fun to be around as well as all other employees in the store. made this experience even better!",positive
"Julie was amazing, supper friendly! I love my henna and I'm super excited to see how it looks in a few days! She did an amazing job! Prices are great and the atmosphere there is extremely friendly.",positive
Decent work but the prices are a little expensive. Understandable though considering its in the mall. Very modern and comfortable setting. Not exactly what I expecting from a henna place but still satisfied.,positive
"Fantastic! These guys are incredibly easy to work with. Inside the arrowhead mall, the henna shoppe is clean modern and inviting. They do fantastic work anyone should take the time to try something new and get an awesome hand drawn henna tattoo!",positive
I love this place the environment is amazing. Everyone is so friendly and make the experience worth staying forever. I love the henna place anyone who loves art and great vibes check out the henna place.,positive
My daughter was excited when we walked by and saw a place that offered Henna tattoos. The owners were there and were beyond friendly and accommodating. Megan did an amazing job with my daughter's henna tattoo. I would highly recommend them and we will definitely be back.,positive
"I experienced The Henna Place as a client, where I am now an employee. I am basing my review solely on my experience as a client. I love all of the artists, and I find them all very talented. The energy they bring to their work is comforting and relaxed. The salon is beautifully designed and welcoming. I believe in this new business and I am 100% behind their vision and mission.",positive
"My best friend and I came to Las Vegas for a short shopping trip. We are both avid Hermes shoppers and looked forward to visiting the three Hermes boutiques that are in such close proximity on the strip. We walked into the boutique at Crystals. Our excitement was palpable. The security guard returned the hello that we lobbed at him first. We walked past one salesperson who did her absolute best to avoid eye contact with us. She succeeded. No greeting. No acknowledgement of any kind. Same with the second and third and fourth salesperson that we came into contact with. No ""hello"". No ""may I help you"". Never have we ever received such horrendous service, and we have spent a small fortune with the brand over years. Had this been my first impression of/experience with Hermes, I would not spend a nickel on the brand. Do better, Hermes at Crystals! Your clients deserve it.",negative
Somewhere along the line these people confused high end with uppity. Hermes is a great brand and it is unfortunate that the customer service at this location isn't on par with the quality of the product. I don't suspect my review will sway many but if I can convince one person not to go to this store (there are plenty of others in Vegas) then my job is done.,negative
The worst treatment in my life...no one greeted me and my fiancé and the only comment we got is to not take picture for a piece we were interested in...the lady yelled at us instead even to start greeting or apologizing for not taking pictures plz...I don't think this store represents Hermès at all!...I had to go out of the store and not purchase anything,negative
Wow - for incredibly TERRIBLE service! There were at least 6 sales people chatting with each other in cliques around the store and NOT A SINGLE ONE bothered to greet me or offer to help. The only contact was the security who asked me to place my enclosed empty cup of tea on the table. Felt so unwelcome I made the extra effort to walk to Bellagio Hermès for help despite staying next door at the Mandarin and not much time. But I couldn't get anyone to look at me. Weirdest and worst service I've experience in years. This store should be ashamed and the manager/employees should be fired considering this is not an isolated experience based others' review,negative
Every time that I am in Vegas I stop by the Hermes store and this time it was at the one in Crystals Shopping Mall. Never again! There was 6 people standing or sitting around the cash register talking with each other and never once asked if they could help us. We walked around until we found what I was looking for and picked it out and took it to the cash register to pay for it and had to ask someone to ring us up. When we commented on the service they then tried to be nice. Sales associates at this location have the mentality that since they work for such a high caliber fashion house such as Hermès they are better than thou and don't need to wait on anybody. The Hermes store at the Bellagio and the Wynn provide excellent service.,negative
"I was not really concerned about these negative reviews because I've always had excellent service Hermes. This branch did not disappoint me. Went in looking for a certain color shoe, they did not have it but the sales associate Jennifer Hughes was very helpful in trying to locate my color and size. Although we were not successful she still represented herself and the company in the highest of standards set out by this brand. If you're a frequent buyer of Hermes or new to the brand you shouldn't be put off by some of these negative comments. But it is Vegas so I'm sure that has much to do with it.",positive
"The sales people in this location are very judgmental. I came in yesterday with two kids in tow. I am in town for a conference and wanted to check out new items during my downtime. The moment I came in, this sales person looked at me from head to toe and asked sarcastically ""Can I help you?"" Maybe because I was wearing shorts, a tank top and flip flops OR maybe I was with my girls (who, by the way, were well-behaved). The tone was very condescending. I said yes and started asking her a bunch of questions. She looked bored when I was talking but when I said I was at the Saint Honore store earlier this year (their flagship store), her tone changed. Mind you that I was just at Prada and the team over there are way more professional-even gave my girls a bottle of Acqua Panna. Long story short, I did purchase two bottles of perfume but I will not spend my money with this brand anymore. Customer service is KEY for me as I spend money with your brand. Hermes - if you want people to represent YOUR brand, find more competent and service oriented staff members.",negative
"Sales associates at this location have the mentality that since they work for such a high caliber fashion house such as Hermès, they are next to gods and are curing cancer. I went in today inquiring about a few small leather goods that I saw on their site, I was not greeted, looked at or helped in any way. The security guy didn't even acknowledge my existence in there. I stood around waiting to see if I would eventually be helped, but sadly I wasn't. Maybe I didn't look like I belonged in there (though I was wearing my Chanel Double Flap bag) I was so frustrated that I just walked out. They lost a potential customer, one whom is considering investing in a Birkin soon. oh well, I'll go the Bellagio from now on.",negative
"I wish I had read the reviews before even spending my time calling this store. I needed a replacement box for a scarf due to it being lost in my recent move to the area. They gave me a nonsensical reason for why they couldn't give me one. I've had to replace boxes and dust bags from other stores of this caliber and each one of them were more than happy to give me one to begin a personal relationship with me. They get it and in turn will receive my business. This Hermes store doesn't, so they can do without it. Reading that they seem to have an issue with minority clients doesn't inspire me to want to shop here.",negative
I wish I had read the reviews before coming here. I picked out an item at the bellagio location with a wonderful associate but happened to be here right before my flight and wanted to make the purchase. The lady who pretended to help us was downright rude as the manager at the time pretty much told us she was right for not showing me the item. Save your time and energy and go elsewhere.,negative
"This review is for Hermes (the shops at Crystals). When I walked into the store, there was only one other customer who was being helped by an asian sales associate. Two other employees were just chatting while I tried to make an eye contact to ask for help. They completely ignored me while I was standing 2 feet away. The asian sales assoc. who was helping other customer kept looking at me but didn't say anything. The security guard's eyes followed me everywhere as I was just looking at the displays waiting for someone to offer their service. I have never felt so disrespected at a shopping mall in my life! Sorry I was dressed very casually in gym shoes carrying a backpack. I don't think Hermes employees realize that some people don't like to get dressed up in designer clothes and carry luxury purses while on vacation. The whole point of my vacation is to relax, be comfortable, have fun and buy beautiful things. Hermes employees at this location missed out on a big sales commission by judging me based on my appearance,.",negative
"Overdue review but necessary. This is a complimentary review for the Sales Associate, Vanda who was very helpful in my purchase of a Clic-Clac H bracelet. My investigative self, seeked other stores (Encore and Bellagio) to find the particular type of bracelet I was looking for. Low and behold, while none of the boutiques here had that bracelet in-house, neither would spend extra time or effort to find the item nearby....let's say Crystals. So shout out to you, Vanda at Crystals, for giving me the time and patience for having the bracelet available for purchase.",positive
"AWFUL first experience. Super disappointed. We were failed to be acknowledged at all while the SA pretended like they were busy when they really had nothing to do. We were ignored and we had to stand there looking awkward and clueless. At one point, one of the SA that was occupied called out for another person to help us and it took a long while even though she just told her she wasn't busy at all. When we finally got help, our SA rushed through the whole process including packaging, payment, rushing us out because they were closing. But honestly, if we didn't have to wait that long, you could've closed in time. Colors and varieties were really limited too.... See, at Vegas you would expect top notch customer service, especially high end stores but I was WRONG. Take your money elsewhere where you actually get some respect as a customer.",negative
"If I could give this store a -5 star I would. The sales supervisor, Dawn Harrison Smith, is rude, condescending and racist. Now I understand why her sales reps behave the same way. They need to fire her and hire someone who respects and values their customers. As I was in the store, the sales reps and Dawn only catered towards Caucasians and ignored the rest. If you're not white, don't bother coming here. They'll treat you like insects. I was ready to spend $$$$ on a bag but I brought my business elsewhere instead.",negative
"Had a great cologne shopping experience. Allison was very helpful from start to finish, and made the shopping experience comfortable. She has a vested in ensuring we purchased exactly what we wanted, and was well versed in the equine section. My girlfriend, being a rider, and her had awesome conversation, and she provided literature my girlfriend literature on their equine line. Always a pleasure to go to Hermes with staff like that!",positive
Visited this store last weekend and was pleasantly surprised with the help and customer service I received. Read the reviews and fortunately had a different experience here. I was able to purchase the exact items I was looking for (not common) and the SA made it really easy! Thanks A!,positive
"So disappointed in the lack of service at Hermes at City Center on Saturday. There were plenty of employees on the floor and very few customers, yet no one even greeted us. We were prepared to buy, but walked out. There are plenty of other retailers that welcome and appreciate the business. (Thanks Barney's, Christian Louboutin, Chanel, LV, and Red Valentino).",negative
"We stopped at this Hermes store on our way to Le Cirque. The staff was very attentive, but not pushy as is often the case in ultra high end retail stores. My wife was able to try on a variety of beautiful scarves, but we were never once pressured or made uncomfortable. Highly recommended if you're looking for high end attire!",positive
Got my first birkin here and only had to wait like 7 months! Ladies put your name down at this location if you don't wanna wait 2+ years. The hermes in my hometown san diego said I would be lucky if I got one in under 2 years.,positive
"Ugh! My sister was in town and she loves to browse at the upscale shops. We walked into Hermes and we noticed ""sales people"" just standing around. We got no smile, no greeting, no welcome. Children of the Corn! We started browsing looking at the leather goods inside the glass cases and then one ""lady"" started following us (just in case us Mexicans might steal something). This former prison guard never asked if she could help us, she just followed us. Then I asked her a question and she answered in a bored manner while looking out the window and never making eye contact with me. The only thing this dumb dumb didn't do was start filing her nails and popping her gum. I thought for sure that was next. This ex-prison guard would be more excited to get a colonoscopy than to work here. No wonder Oprah won't carry a Hermes bag anymore! (The way she was treated in Zurich it's no surprise). Don't let this group of grouches ruin your fabulous shopping day...just keep walking to DIOR or Lanvin, or Gucci, or Tiffany or Dolce, or Burberry, or ... ZARA! Honey, this is Las Vegas! There are so many other wonderful shops where you'll be treated like the King and Queen that you are. Don't do it here! Run away from Cell Block H.",negative
"2 stars because I was finally acknowledged after 5 min of being eye balled and stalked by a rep. I had to ask of course. I've been to the Encore and have had 2 lovely encounters with the SA's there that were very helpful and eagerly assisted me with a smile .It was quite opposite at Crystals when visiting my first time. They do have a larger selection which is appealing. The sales assistant chatted very lightly but didn't seem too interested in showing me much. My fiance walked out of the store because of the not welcome vibe he picked up from the women. I also walked out after noticing the snooty looks I was given by the other 2 girls behind the counter. Maybe if I wore my Jimmy choos and my Hermes dress instead of my jeans, could I have been treated with a little higher regard.",negative
"My friend and I waited ten minutes before their doors opened and once opened we were the first and only customers. We were immediately greeted by a sales lady and she attempted to help my friend who wanted to check on the status of a wallet she had pre-ordered with another sales rep (will refrain from using names) who happened to be on vacation. So my friend was sad that her wallet wasn't in yet but still wanted to leave with something so she decided to get a belt and asked to see such. We were led to the back of the store where a nice belt in Hermes orange box was presented. As for the buckles, we were only offered two (1 in chrome finish and 1 in brushed finish). My friend asked my advice and I was not impressed with either so I asked the lady if they had something more interested for instance if the H buckle came in half chrome, half brushed look. She says that they actually have several more with textured finishes BUT they were more expensive. Immediately my friend felt insulted. Maybe our casual blouse and jeans blew any chance of receiving high end service. Mind you, my friend who lives in a million plus dollar home, owns a $100k mercedes Sclass AMG, had previously purchased a 5figure handbag from this company, was carrying a several thousand dollar channel handbag, sporting carats of diamonds on finger and ears and yet was judged that maybe she couldn't afford a belt buckle that was priced $60 more? Lucky for this sales lady, my friend is a nice person and went ahead with the $800 belt which she paid for in cash. But she was nonetheless offended and took our business to another nearby boutique. Lesson be learned, don't judge a person no matter what. Per Juilia Roberts in the movie pretty woman, ""Big mistake. Huge. Sorry gotta do more shopping.""",negative
"Came into this boutique yesterday and upon entering, all the salesperson greeted me, but one saleslady just had to scanned me from my top, to my bag, and onto my shoes. Hello!?! You greet by making eye contact lady! Gosh, I wonder if the company put these sales people to Customer Service 101. Anyways, the salesperson that I usually here to see is helping another customer so I sat down on one of the comfy sofa and peruse the catalog. Some clothes are really classy and elegant, some are just outright strange looking. They also just came out with accessories for your accessories...such as a cute little horsey made of the same leather as the Hermes bag, to attach to the Hermes Bag. Price? $485. Cute, but not worth it to me.",negative
"Courtesy and respect is a no#1 priority no matter what store you are in. However, that was not the case for this Hermes store. As I went in, the majority of the the salespeople were fine. However, there was this one lady that was rude to me. I was looking and trying on leather bracelets, and I also wanted to know the price for both of them. We were conversing in Cantonese, and in the end, she made a rude comment to me, saying that ""Our customers never ask for the price; they only come to look at the designs."" That was just beyond rude. Seriously, if you don't have anything nice to say, please don't say anything.",negative
This is the newest Hermes store in Las Vegas (the one in Bellagio is closed for remodeling). I was expecting a fab collection of all things Hermes. I was left disappointed. It is sparse at best. A tiny selection of leather goods. Most bags on display were canvas. It was a bit sad.,negative
"BOO!!! Hermes, you fudged up big time by moving to Crystals. Gah, I hate that place. I cannot come visit you, and after seeing your sparse, annoyingly small boutique (more like a booth with walls). You were so perfect at the Bellagio.",negative
"For a city like Las Vegas, where every hotel & show is blown up to a grand, impressive scale, the new Hermès boutique in the Crystals shopping center is surprisingly small. The layout of the display cases is a little awkward as well - everything is very visible and sort of laid bare for anyone passing by to see, in a way. All in all, I have to say I didn't feel the cozy, welcoming ambiance that I usually get from the other Hermès boutiques. There seemed to be an overabundance of hard, shiny surfaces that reflected sound & light a little too harshly for my tastes. Of course, the items themselves are lovely as ever, but if you're looking for the more traditional H shopping experience, I would recommend sticking with one of the other locations.",positive
"i've been collecting Hermes accessories since the late 90's. back then, i never knew what it meant or why my mother would scream at me if i mistreated a silk scarf or ripped a hole in a pair of gloves. i just thought they were ""pretty things"" and never paid no mind to them. a decade and some more later... i know why my mother would take such good care of her Hermes accessories. it's the quality of the items. it's the beautifully crafted and well thought-out designs of each of their pieces. specifically- the vibrant color/ print of each scarf (the navy and emerald green is my fav.) and the classic style of each handbag. i simply enjoy shopping at this small-but-wonderful boutique in Vegas. i might like it even more than the store in LA. =) my mother shops here every year on her annual trip to Reno and Vegas with the pops. she still values Hermes as a timeless brand; i happen to agree with her as well.",positive
"I wish I would have been lucky enough to come in on a day when the staff felt like treating customers with courtesy and respect. I walked in with my sisters and my fiance earlier this month. One of my sisters and me have always toyed with the idea of owning a Birkin bag so we wanted to personally see if it was truly worth all the fuss. Well, I'm not sure if I plan on ever getting one based on the way we were treated once we entered the boutique. We were the only ones in the entire store and there were two women standing behind the counter, an older white woman and a filipino woman. They barely glanced at us, much less greet us, when we walked in, even though they weren't doing anything. I lingered around the scarves for awhile, then the bags, waiting for someone to ask if I needed help. Never happened. After about 10 minutes of being completely ignored, we decided it was time to leave. NEWS FLASH to bitchy luxury salespeople out there: Just because you SELL luxury goods doesn't mean you're worth more than the customers coming in to BUY them. (I get the same treatment from Gucci, btw. Louis Vuitton, Dior, and Chanel, on the other hand, have superb customer service because their salespeople understand the meaning of COMMISION. But that's a whole 'nother story.) I didn't care much for their bag collection, the colors that they had available seemed rather drab, in my opinion. And although my family and I do drop serious bank on luxury goods now and then, I realize that in the end, a purse is a purse. Whether you get it from Hermes or Target. To tell you the truth, it takes some kind of a**hole to buy a bag worth as much as a car just to shove their financial superiority (or major debt) in other people's faces. I mean, what other purpose would purchasing a $14K (and up) purse serve? Personally, I just don't feel like being THAT kind of a**hole.",negative
"Small boutique, but has the nicest sales associates of any Hermes I've been to. I looked at several of their ribbed silk scarves, but am having a hard time picking out a color. The sales woman put several around my neck and showed me all the different ways to tie them. I wanted to hug her. This store carries bags, scarves, enamel bracelets and fragrance. They're hoping you win big and spend here. :)",positive
Hollister&Co???????Eaton Centre?????Fairview Mall?Hollister&Co?????????????????????????????????????????????????Fitting room????????????????????????????????,positive
"I went to Hollister around 8:45 pm this past Friday and bought a top. The girl at cash told me the total and I inserted my card to pay. I then saw the ""approved"" sign and took my card out - I was putting my card away in my wallet and the girl told me that it didn't go through and that I had to pay. I told her that I saw the ""approved"" sign, she said no. In any case, I put my card in and paid again. While she was getting the receipt, I decided to log into my online banking. I found 2 Hollister transactions- she didn't say anything and I walked away. How does a cashier not pay attention when she's working? If I'm showing you that I paid already, why are you telling me to pay. I'll just never go into Hollister again - the workers are young and rude.",negative
"Poor poor customer service! I waited in a short line, which was only me and a lady with a big stroller in front of me. The stroller was huge and it totally blocked the left side (which is usually where ppl line up from) so I lined after the lady from the middle. 10 mins later I was told by a middle aged cashier in a rude tone, ""you have to line up from the left hand side! "" Ok, so I walked around and still lined up after the lady with the baby stroller. A cashier called out ""next!"" to me, i tried moving over but the lady's stroller was way too big it blocked the entire path (and you guys must know how it's like to move between racks at Hollister, very narrow, you have to squeeze), I waited a bit trying to figure out how could I move over, then the cashier called to me impatiently again, so I ended up circling around back to where I used to line (which is from the middle) and i felt such a waste of effort!",negative
"Personally I don't know what people see in this store, it's just low quality garments being charged way over price. I would never pay a hundred bucks for a pair of jeans with holes all over the place, but that's just me. When you walk into the store they have ""greeters"" that stand outside and scan everyone who walks into the store. It's so busy and there is absolutely no place to move around in the store not to mention that forgot the lights in this store. How are you suppose to shop in the dark? All the clothes are stacked on shelves which I find extremely hard to shop with everything just piled on shelves, and especially when there is no lighting. The perfume they spray in this store makes you think maybe you are in a perfume warehouse and become lost in all this darkness. Even if you wanted to buy something from this store, the lines are always out of wack and you will be waiting a while...",negative
"Another one in the long road to nowhere in developing a 'look'. It is not by printing the name of a place in California, on a T-shirt, that it becomes a fashion item. There must be a 'cemetery' of all the names that have come before and are no longer selling. There has to be a qualitative difference between products, and it is totally cynical to expect that they will be bought simply because they have a name. This has been the road to perdition for a long list of brands, which have come and gone. In addition, when these brands open stores that feature their undifferentiated clothing, they are singularly uninspired. There is so much great fashion available out there. Independents in Toronto offer novel garments with both eye appeal and quality. Some of the old standby retailers have upgraded their look and built more fashion as well as quality in. Why another bland store, just repeating the pattern once more? I guess its a case of the bland leading the bland. Here is just a short incomplete list of lines that have seen their 'arc' come tumbling down: Vuarnet Chip and Pepper VonDutch Northbound BrandX K-Swiss .... You can add your own to the list or vote with your pocketbooks and decide to dress well. It will take more time and effort, but you will stand out.",negative
"Adorable little shop! Tucked away in the AJ's complex. The prices are reasonable, and the staff/ owner is always offering to help. Remember to keep your receipt! Ask about their Points Program, great way to get a little discount on some lovely clothes. Overall, I've had several great experiences there.",positive
"After a bad experience I had at another boutique in the same plaza, I stumbled into Hot Petunias and I knew right away that I was in the right place. I was greeted straight away by a friendly and helpful associate who sized me up and started showing me one after another fabulous outfits. I had fun there trying on different things and wound up buying three great dresses. Great customer service! 5- stars for sure!",positive
"BEWARE. Super cute boutique but they have no return policy and a 10-day exchange policy that they will not budge on. First time shopping there and I needed to exchange part of my purchase. Had I been made aware of that, I would never have purchased as I was tied up at events for the next two weeks. Very disappointed because I thought I found a great place to shop at.",negative
"Their return policy is as bad as it gets. We bought around 240 bucks worth of clothes from this place, and the tags said everything was refundable. We brought the stuff home and some of it didn't fit so we brought it back 2 days later, only to be told by the sales associate that nothing was refundable and we would only be receiving store credit. We had the receipt and everything, nothing was damaged at all. The lady claimed that she told us their return policy, but that's ver confusing considering the tags said it was refundable. Also, one of the dresses we bought got fabric residue stains on my new purse, phone case, and skin. Will not be going back here, very much a scam.",negative
"Stopped in to find a gift for my girlfriend and not only had a great conversation with the owner, but found a nice scarf for my girlfriend. Absolutely love this place. Will definitely be back soon for Christmas shopping!",positive
"ZERO RETURN POLICY IS WRONG!!! I have been a customer since 2011 and only had a brief time when I didn't shop at this boutique while I was pregnant with my twins. Now my twins are 8 months old and I stopped by and quickly bought a dress from the window. Having shopped there in the past, I had bought items and returned them, no problems before. I am one of those shoppers who need to try things on at home and this time my husband did not like this dress that I bought. I quickly returned it early the very next day and they would not issue me a refund and only gave me a store credit and basically scolded me for not reading my receipt? What? I wear reading glasses and no, I did not read my receipt, nor did they tell me about there new return policy which is ZERO RETURNS!!!!!! They issued me a store credit was all they said they could do and basically made me feel bad about it and said it was all my fault. How is it that you buy something and then it's on the receipt that they have a ZERO RETURN POLICY? That is not fair. You should make your sign larger and place it in all the dressing rooms so we can see it and read it. I had no idea when I bought this dress that I couldn't return it because my last experiences, a year and a half ago were good. What if this business closes it's doors and I only have a in store credit? This is not fair to the consumer! I would like my money back please!",negative
This is the perfect boutique to find a great outfit! They have very cute clothes and not to mention AFFORDABLE! Being in Scottsdale...it gets old when every boutique is so overpriced! Trust me it's worth the quick peak...but guaranteed it won't be quick ;) It's just refreshing to buy cute clothes at reasonable prices. Oh and the service is great too!,positive
"Darling, not stuffy, well priced, boutique!! Met the owner twice now, and she's very nice. Looking forward to having a close by shop with great stuff.",positive
Blue haired cashier lady needs to be fired. she has a horrible attitude she refused service cuz my dad threw money at her apparently. she was negative the whole time. argued with me about that situation she's not a good person for customer service. manager was amazing but the blue haired lady was rude and needs to be fired,negative
"At first the customer service seemed good but it was a lie. She we walked in the store the girl said we can get 25% off everything we can stuff in a bag if we bought the bag. After an hour of shopping for stuff we wanted, the line was huge as they were not checking people out fast enough. Then we go to check out and the cashier says that we can't get the discount on the items we bought. Super pissed off now, I told her that's not what the other lady said, she didn't seem to care. So basically I will never shop at this brand again. They need to get it togther.",negative
"I came by Hot Topic and found a tank for Dia de Los Muertos today and was stoked to find something while on vacation. First of all this store is a mess, and the employees didn't seem helpful. I was standing waiting for a fitting room and not acknowledged as workers passed by a few times. I finally got to sneak into the only fitting room they had once somebody left the fitting room to try on two sizes. Excited to purchase it I headed for the cash register and the girl working it was ignoring me looking down at her paper as I was right standing in front her. After awhile she finally glared at me and said she could ring me. She then bugged me four times to buy a second item to get half off the second item. I said no thanks because I only needed one item and then I headed out happy to get out of there with my new buy. Then I realized as I left the mall and was in the parking lot I took off my priceless sunglasses when trying my top on. I hauled back to the store the ""alarm"" was going off. Luckily nobody went into the the fitting room I grabbed my shades and stormed out. ""Beep, beep, beep!!!"".. Again And so I had I felt my bag and my ""favorite"" cashier left the security tag on :( Just my luck I had to go back inside and the other cashier was pleasant and apologized as she removed the security tag and the chick who helped me didn't say sorry and was being awkward.",negative
"This store is absolutely disgusting. Nothing is in the right spot, the staff is frazzled, and everything is so close together that if there are two people in the store you can't help but bump into them. Boxes are half open, I am certain the shrinkage in this store is huge, and the prices are high for the quality. Why, you ask, did I even enter this den of despair? Because they sucker my tween in with minecraft, pokemon, and my little pony paraphernalia. However, this store is the worst Hot Topic I have been to.",negative
"We were greeted at the door so that was nice. I waited patiently to have an associate get a shirt off the top rack and was ignored. Then, my friend goes to pay and they ran out of change. I have never been to a Hot Topic in my life and even with super cute The Breakfast Club items, I would not return.",negative
The staff was friendly and even searched for an item I had been looking for. They found the last one they had in the store for me.,positive
Several sales staff on the floor and the male staff amused me in answering my questions. Think I might have made him feel uncomfortable when I asked about his ear and the spacer size he was at. If nothing else I got a kick out of it. :-) not a store I would buy things for myself anymore but could find things here for others.,positive
So the only thing I ever go into Hot Topic for is jewelry for my piercings. My sister and I always go to the Galleria Mall because it usually has the best stuff. HOWEVER I honestly think that the Sales Associates at this Hot Topic are lacking an I.Q. I have been there so many times and when I need someone to show me jewelry I look around and they are all talking. I see none actually helping customers at the long line at the register. One experience in particular I wanted to buy a nose stud so I went up to a male Sales Associate and asked him to open it for me. I walked back to the stand thinking he was coming and he was just looking at me. Then he continued with his conversation and ignored what I had just asked. I was shocked so I kept staring to see if he was coming. I went up to him again and asked him if he even worked there and he said yes. Then I asked why he hadn't opened the jewelry case like I had politely asked him to. He then had the nerve to say that he though I was staring at him...he thought I was hitting on him. I just left the store and never went back.,negative
Came in and we were happily UNWELCOMED! The girls ignored us and then as I was looking at a bra in a package so I carefully opened the package to look at it before purchase and some little snobby girl comes up and RUDELY TELLS US WE ATE NOT ALLOWED TO OPEN IT AND READ THE SIGN! There was no sign displayed where I was it was at the opposite end. I would never go back in this store and will tell all my girlfriends to stay away from here! There are too many good options in the area where you are welcomed as a customer! If I could give a 0 star i would!,negative
"It's true, their customer service sucks. It's not the fact that they ignore you, because sometimes, we just like to be left alone and shop for ourselves. What I didn't like was that they made it obvious they're pretending to straighten the racks while closely following me around. Please little girls, you need better loss prevention tactics than that. I've worked in retail before, I'm on to you. My handbags costs more than your entire paycheck so go and take a seat. I was asked multiple times if I was ready for the fitting rooms. I didn't have an armful of clothes, just ONE item. Relax. So when I was finally ready to purchase said item, there was nobody at the cash register. Hellooooo I'm standing in front of your cash wrap....do you not see me? They must be OCD about straighten up the store versus processing a transaction. I waited and waited until I had to tell a sales associate I'm ready to be rung up. The cashier was clueless on how to process my transaction using a Visa Gift Card (In case any of you little girls who work here are reading this: there's already money on it. It's a gift card. Process it like a normal credit card. No it's not a debit card, I don't have a PIN number. No you don't need to see my ID. It's a VISA GIFT CARD. It says ""Gift Recipient"" on the card, my first and last name won't be on it.) Won't be shopping at any of the Hotties in town. They're all just as bad. I've read those reviews. I only came to check this place out because I was running errands in the same plaza this store is in.",negative
The absolute worst place to shop. ..extremely rude and a bunch of inexperienced teenagers who haven't any clue about customer service. ...this is for the staff who was there in February...I wrote a more detailed review then but took it down because I am going to sue them...I can't day for what right now but depending on my attorney advice we are going public...this place is shameful. ..they need to pack up shop and be removed from Boca because they do not belong there.,negative
Came the store twice to pick up for some casual wears and ended up buying more than I should! The workers were all so helpful and asked if I needed help and set up dressing room for me when I needed. Would definitely return to shop again!,positive
"Terrible place! They don't let exchange shoes for different size the same day or purchase And also the shoes had diffract. Oh, and there us no one to help! There is no customer service!!!!! There is no phone number to call at all",negative
"The customer service here is a complete joke. All of the girls who work there except for maybe one or two of them, are so incredibly rude. I had called in earlier that day to see if there were off the shoulder tops and the girl talking on the phone was not only rude, but was also talking to her co-worker WHILE on the phone with me. Very unprofessional no matter where you work. Her exact words to her co-worker were, ""oh no way dude."" I was in shock. When the girl was explaining the tops they had that were similar to what I was looking for, she had an attitude and sounded like she was 12 on the phone. So since she didn't help me find what I was looking for whatsoever, I had to come into the store to look myself. When I came in an employee was standing right by the door, was on her PHONE, and did not greet me. I work in retail myself and would never imagine not greeting a customer OR would ever dream of being on my phone! Crazy. So, after finding a top I liked, I needed to run into another store just to see bottoms that would match the top. When I asked to put it on hold for about 20 mins until I came back, (what seemed to be) the manager rolled her eyes and said, ""um, well are you going to come back?"" And I replied with a yes. She ignored me and turned her back to me. I asked if she needed my name just in case and she said no and turned back around. I am at a loss for words with how unprofessional the employees are.",negative
"I love this store and this location is a bit busy to find a parking. They have cute and sexy clothing - dress, tank tops, pants, skirts and also shoes, jewelleries, lingerie, etc. I buy a lot of clothes from Hottie. The customer service is ok. The clothing is not pricey in my opinion but sometimes you will find some pieces does not have good quality esp clothing that have jewelleries on it breaks. They don't have any reward program, wish they did. They also don't call another store for the size I was looking for. Most sales are final so make sure you like it.",positive
"Horrible Experience. I shopped at the Hottie store, once every 2-3 weeks, their staffs just want to get sales in. Customer service is absolutely horrible and no one is helpful. I bought a pair of shoes which I decided to return it after trying it on again at home to walk around and the shoes gave me blisters all over my feet. Just 3 hours later I went to the location on flamingo right by my house and the assistant manager said, she will not refund it and she cannot call the other store for me!!! Lmaooo!!! I contacted the store in rampart where I originally made the purchase and spoke to Cassandra, she said, she will call me back after speaking to her manager. She called me within two minutes and said she heard a recording that she has told me sales are final, I informed I'm on my way to store and she can play the recording for me. She said she will not!!! I asked to speak with a manager and responded, there is no manager in the store. When few minutes back she said she will speak to one and call me back!! The other store was only 5-7 minutes away as soon as I walked in, they told me Cassandra just went on break!!! How convenient!!! I asked for manager's business card, they said she doesnt have one!! How messed up is it that a store manager does not have a business card??!! I left the pair of shoes and will be calling the bank to dispute the transaction. The staffs were lying and my purchase was only within hours and on same day!! Its not like the shoes was in a bad condition and I went weeks or days after, to return it... F***cked up client service. I left my phone number,, so lets see if the manager will contact me which she never did.",negative
